11.11.11.113:InBytes,172.16.116.116:InBytes,11.11.11.115:OutPkts,11.11.11.113:InPkts,11.11.11.112:OutBytes,11.11.11.113:Conns,11.11.11.115:Conns,11.11.11.114:InBytes,172.16.116.116:OutBytes,11.11.11.113:OutBytes,172.16.116.116:Conns,11.11.11.112:InBytes,11.11.11.115:InPkts,172.16.116.116:InPkts,11.11.11.115:InBytes,11.11.11.114:Conns,11.11.11.114:InPkts,11.11.11.112:InPkts,11.11.11.112:Conns,11.11.11.113:OutPkts,11.11.11.114:OutBytes,11.11.11.115:OutBytes,11.11.11.112:OutPkts,11.11.11.114:OutPkts,172.16.116.116:OutPkts
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
1326410,4848977,0,21149,0,3022,1973,1341245,0,0,11047,1315643,13802,77315,865679,3055,21386,20978,2997,0,0,0,0,0,0
